nowcast_date,y_true,y_pred
2019-02-28,2.4895091629069555,4.716247081756592
2019-05-31,3.326711173158259,0.8699426651000977
2019-08-31,4.6528410323638525,-0.7107137441635132
2019-11-30,2.7182543872214637,2.5420827865600586
2020-02-29,-5.300247883186415,2.049084186553955
2020-05-31,-32.81728241610793,-20.0
2020-08-31,29.902998544979198,12.662553787231445
2020-11-30,4.508555862817332,4.350381851196289
2021-02-28,5.544658613895592,-3.4602344036102295
2021-05-31,6.750285416705282,4.028694152832031
2021-08-31,3.2866716567674814,2.2388486862182617
2021-11-30,6.804809235885756,4.969571113586426
2022-02-28,-1.0204951651815009,6.029957294464111
2022-05-31,0.6256983803410776,5.252206802368164
2022-08-31,2.877225330117028,2.7606396675109863
2022-11-30,2.7514765401292607,-0.4484517574310303
2023-02-28,2.884974679699326,0.5022395849227905
2023-05-31,2.503636219206129,0.6520161628723145
2023-08-31,4.5880109584366835,2.9109058380126953
2023-11-30,3.3620596105876643,1.4103840589523315
2024-02-29,0.8385657658578793,1.2479684352874756
2024-05-31,3.5263554170946065,-0.4765888452529907
2024-08-31,3.2855812596196188,1.0396225452423096
2024-11-30,1.8352819713321367,1.4330607652664185
